2025-04-13 10:24:18,101 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2025-04-13 10:24:52,489 [Worker-9: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 10:24:59,033 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-04-13 10:24:59,102 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 4 resources from src\main\resources to target\classes
2025-04-13 10:24:59,136 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 10:25:01,295 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2025-04-13 10:25:01,295 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 4 resources from src\main\resources to target\classes
2025-04-13 10:25:01,329 [Worker-24: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 11:56:53,835 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 11:56:53,839 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 11:56:53,846 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:03:13,638 [Worker-48: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:03:13,641 [Worker-48: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:03:13,646 [Worker-48: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:11:01,724 [Worker-50: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:11:01,727 [Worker-50: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:11:01,734 [Worker-50: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:13:22,547 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:13:22,551 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:13:22,556 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:21:18,911 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:21:18,915 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:21:18,923 [Worker-40: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:25:03,922 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:25:03,926 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:25:03,934 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:32:38,451 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:32:38,454 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:32:38,457 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:33:41,497 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:33:41,501 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:33:41,507 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:38:19,338 [Worker-56: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
